business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,stars_avg,review_count,is_open,categories
ruEXmCPwoZBTVOv6RCEZCg,"""Joe & Pie Cafe Pizzeria""",Dormont,"""2928 W Liberty Ave""",Pittsburgh,PA,15216,40.3946,-80.035252,3.5,Below Avg,11,1,Burgers;Restaurants;Sandwiches;Pizza
Ph7iO3to0eyvZKqQ1kJ4PA,"""Pittsburgh Winery""",Strip District,"""2815 Penn Ave""",Pittsburgh,PA,15222,40.457335,-79.975468,4.5,Good,76,1,Music Venues;Nightlife;Wine Tasting Room;Bars;Wine Bars;Event Planning & Services;Arts & Entertainment;Venues & Event Spaces;Food;Wineries
74vqVbTFUYqvSqrBiVj6RA,"""Mozart Management""",Shadyside,"""515 S Aiken Ave""",Pittsburgh,PA,15232,40.455665,-79.937836,2,Below Avg,41,1,Home Services;Apartments;Real Estate
VdM1_F6JWlere3qnNOVUgQ,"""The Vision Center""",Downtown,"""428 Forbes Ave""",Pittsburgh,PA,15219,40.4388555,-79.9981606,5,Good,5,0,Optometrists;Health & Medical
qVr2m3R3VsMmgkrFT3bPuw,"""Cupka Richd Deli""",South Side,"""48 S 27th St""",Pittsburgh,PA,15203,40.4255451,-79.9680338,4.5,Good,6,1,Sandwiches;Restaurants;Delis
FkFMB6yMrLaAADVlGmJYtQ,"""Appliance Warehouse""",South Side,"""523 Bingham St""",Pittsburgh,PA,15203,40.4295665,-79.993866,4.5,Good,4,1,Appliances;Local Services;Shopping;Appliances & Repair;Recycling Center;Home & Garden
zE7pCmT1P9-tFLHcoJ7jQw,"""Pints On Penn""",Lawrenceville,"""3523 Penn Ave""",Pittsburgh,PA,15201,40.46430505,-79.96404491,3.5,Below Avg,77,1,Bars;Restaurants;American (Traditional);American (New);Nightlife;Pubs
weqcvSKoI0dj1DCH2mVXxA,"""Rudavsky Z S""",Greenfield,"""4203 Murray Ave""",Pittsburgh,PA,15217,40.4230386,-79.928365,5,Good,7,1,Health & Medical;Optometrists
4ggOHxvlxnF0a00hDDVbnQ,"""Sunny Jim's Tavern""",Emsworth,"""255 Camp Horne Rd""",Pittsburgh,PA,15202,40.5172794,-80.0938524,3.5,Below Avg,59,1,American (Traditional);Bars;Restaurants;Mexican;American (New);Barbeque;Beer Bar;Nightlife
xwM_DY7fKPN6YoeGWGF-Lw,"""Marshalls""",,"""8000 McKnight Rd""",Pittsburgh,PA,15237,40.5511518,-80.0212132,3,Below Avg,3,1,Shopping;Fashion;Department Stores
zkW7OAv8Cnb-3SxEBOubTQ,"""Zhen Choo Chinese Restaurant""",,"""268 Yost Blvd""",Pittsburgh,PA,15221,40.414095,-79.855779,4,Good,8,1,Chinese;Restaurants
g93ECYDp2JB85zSVLWgK_Q,"""Thin Man Sandwich Shop""",Strip District,"""50 21st St""",Pittsburgh,PA,15222,40.4521386,-79.9838044,4,Good,129,0,Restaurants;Sandwiches
efSbCWuU0FJbLmPC5CDfdg,"""Bicycle Heaven""",North Side,"""1800 Preble Ave""",Pittsburgh,PA,15233,40.4563057,-80.0324115,5,Good,94,1,Museums;Bike Repair/Maintenance;Arts & Entertainment;Bikes;Local Services;Shopping;Sporting Goods;Antiques
M0ZcCq9rmpj7hc8N81JKdg,"""Sam's Club""",,"""249 Summit Park Dr""",Pittsburgh,PA,15275,40.4495637,-80.1779379,4,Good,11,1,Shopping;Wholesale Stores
kTQbZoQZVJ62JpEL-XNvVQ,"""Space""",Downtown,"""812 Liberty Ave""",Pittsburgh,PA,15222,40.4426821,-79.9983079,4,Good,9,1,Art Galleries;Shopping;Arts & Entertainment
OjXXfBcsaGMcXJ5In6pJcQ,"""Thai Gourmet""",Bloomfield,"""4505 Liberty Ave""",Pittsburgh,PA,15224,40.4630298,-79.9515819,4,Good,157,1,Thai;Restaurants
YtybkCrrymmvWnesPZIEUA,"""Judy Gayda Florist""",Lawrenceville,"""4029 Butler St""",Pittsburgh,PA,15201,40.469546,-79.9615767,4.5,Good,3,0,Flowers & Gifts;Florists;Shopping
DkLkQTDISbGdEZXlVBdLmA,"""Jimmy John's""",Larimer,"""6425 Penn Ave""",Pittsburgh,PA,15206,40.457283,-79.91685,3,Below Avg,24,1,Salad;Sandwiches;Food;Food Delivery Services;Delis;Restaurants
497iuIdzSZqEVZ_iTnp-Jg,"""Moonlite Cafe""",Brookline,"""530 Brookline Blvd""",Pittsburgh,PA,15226,40.3955323,-80.0228158,4.5,Good,27,1,Italian;Restaurants
g2w-A6-FpxRUqlJlctdW0g,"""True Blue Healing Arts Massage Therapy""",Shadyside,"""5501 Walnut St, Ste 305""",Pittsburgh,PA,15232,40.4513407,-79.9337719,5,Good,3,1,Massage Therapy;Health & Medical
Y_MJ9VdIrtD6Dag3ZC-cSA,"""Superb Auto""",Beechview,"""1200 W Liberty Ave""",Pittsburgh,PA,15226,40.4127719,-80.0104417,3.5,Below Avg,3,1,Automotive;Body Shops
Lu_kDly9VUyD-qPAI3HJNg,"""Happy Feet Reflexology""",South Side,"""2212 E Carson St""",Pittsburgh,PA,15203,40.4282418,-79.9742384,4.5,Good,50,1,Massage;Health & Medical;Beauty & Spas;Reflexology;Massage Therapy
GC2M_AHXuLku2T-qQE9oXg,"""Doggone Delightful""",Brighton Heights,"""3621 California Ave""",Pittsburgh,PA,15212,40.480804,-80.0414419,5,Good,10,1,Pets;Pet Groomers;Pet Services
99HjFNBu3p69JvDV2cpQFw,"""St Mary of Mercy Church""",Downtown,"""202 Stanwix St""",Pittsburgh,PA,15222,40.439721,-80.0046065,4.5,Good,3,1,Religious Organizations;Churches
-h6bRTwHPOMi_JHE-8sBpg,"""Rick's Barber Shop""",,"""352 Freeport Rd""",Pittsburgh,PA,15238,40.49388,-79.860465,4.5,Good,6,1,Barbers;Beauty & Spas
HPX1pRtWInt_UVtfld-zsQ,"""Chateau Caf̩ & Cakery""",North Side,"""1501 Preble Ave, Fl 1""",Pittsburgh,PA,15233,40.45447204,-80.03240736,4,Good,37,1,Restaurants;Food;Coffee & Tea;Cafes;Bakeries
HkhmrEG8I3crc7pVVblyQw,"""Sree's Foods""",Sharpsburg,"""606 Main St""",Pittsburgh,PA,15215,40.494919,-79.935558,4.5,Good,3,0,Pakistani;Restaurants;Indian
sJQszX3VVOpkQAwfIcjqzQ,"""GetGo Fuel Station""",,"""3601 Saw Mill Run Blvd""",Pittsburgh,PA,15227,40.372124,-79.9814123,3.5,Below Avg,9,1,Food;Automotive;Grocery;Convenience Stores;Gas Stations
i-PHRe35n7FXQ16OpIFfgw,"""Goodwill""",Banksville,"""2866 Banksville Rd""",Pittsburgh,PA,15216,40.404198,-80.040213,3.5,Below Avg,3,1,Local Services;Shopping;Thrift Stores;Community Service/Non-Profit
82gUcpp_Z04hJaIjjnH4xA,"""A 1 Garage Door""",Squirrel Hill,"""""",Pittsburgh,PA,15217,40.4327086,-79.9248669,5,Good,7,1,Garage Door Services;Home Services;Keys & Locksmiths
oEqvC02g0ObZgQnvif9mUw,"""XFINITY""",Strip District,"""""",Pittsburgh,PA,15222,40.4475255,-79.9933976,1.5,Below Avg,28,1,Professional Services;Internet Service Providers;Home Services;Security Systems;Television Service Providers
fTCut431LI9QepdFMsmtbA,"""Dante Salon""",Shadyside,"""5823 Ellsworth Ave, 1st Fl""",Pittsburgh,PA,15232,40.4567313,-79.9303474,4.5,Good,20,0,Beauty & Spas;Hair Salons
jYzQxCU6ppjSO462xZ50FA,"""412 Detailing""",,"""4831 Girard Rd""",Pittsburgh,PA,15227,40.361076,-79.971142,5,Good,3,0,Auto Detailing;Automotive
M1SUyz8KGdVnntu0wty4lw,"""Lezzet""",Oakland,"""416 Semple St""",Pittsburgh,PA,15213,40.436539,-79.95473,4,Good,3,0,Mediterranean;Restaurants;Turkish
hUHIahAcew5i39D_6ZqEmQ,"""Donatos Fox Chapel""",,"""46 Fox Chapel Rd""",Pittsburgh,PA,15238,40.48833508,-79.88283756,3.5,Below Avg,41,1,Italian;Steakhouses;Seafood;Restaurants
8c2ObImjXJ9pW0hUccL35A,"""Arby's""",,"""450 Clairton Blvd""",Pittsburgh,PA,15236,40.334708,-79.9474709,4,Good,3,1,Sandwiches;Fast Food;Restaurants
2-jI4n2kVK9ltHS-WdnGUA,"""Mister Grooming & Goods""",Lawrenceville,"""4504 Butler St""",Pittsburgh,PA,15201,40.472132,-79.958813,4.5,Good,72,1,Beauty & Spas;Barbers
Kga0GD-FhVohM1vLnpeKvQ,"""Monro Muffler Brake & Service""",,"""801 Westview Park Dr""",Pittsburgh,PA,15229,40.51731252,-80.03142804,3,Below Avg,4,1,Auto Repair;Automotive;Oil Change Stations;Tires
WTlT_YIv_qAwYWIa9i9HOA,"""Distrikt Hotel Pittsburgh""",Downtown,"""453 Boulevard Of The Allies""",Pittsburgh,PA,15219,40.43742458,-79.99896924,3.5,Below Avg,10,1,Cocktail Bars;Hotels & Travel;Bars;Hotels;Nightlife;Event Planning & Services
pmePpiiObQzWZfgWV2POoQ,"""Dunning's Grill""",,"""1100 S Braddock Ave""",Pittsburgh,PA,15218,40.432599,-79.894243,3,Below Avg,23,0,Restaurants;American (Traditional)
8CjI8nebSDB5aINJc3dLwA,"""Quattro Pizza""",,"""328 Curry Hollow Rd""",Pittsburgh,PA,15236,40.33762974,-79.97740279,4,Good,10,1,Italian;Pizza;Restaurants
1RHY4K3BD22FK7Cfftn8Mg,"""Marathon Diner""",,"""Center Core - Food Court, Fl 3, Pittsburgh International Airport""",Pittsburgh,PA,15231,40.50478,-80.23362,4.5,Good,9,1,Sandwiches;Comfort Food;Burgers;Restaurants;Salad
lNuedAMNPFROMiI0YRTCAw,"""SAKE Asian Cuisine & Sushi Bar""",South Side,"""2773 Sidney St""",Pittsburgh,PA,15203,40.4272412,-79.9648354,3.5,Below Avg,68,0,Restaurants;Sushi Bars;Asian Fusion
vfdoTS7wDNjK0ZV2ngPp0w,"""Gypsy Cafe""",South Side,"""1330 Bingham St""",Pittsburgh,PA,15289,40.4294377,-79.9849665,4,Good,20,0,Restaurants;Mediterranean;Middle Eastern;Greek;Breakfast & Brunch
FdAFfmeqaaY-1463SyTwGQ,"""Cherries Diner""",Downtown,"""119 Forbes Ave""",Pittsburgh,PA,15222,40.4410488,-80.003272,3,Below Avg,57,1,Diners;Breakfast & Brunch;Restaurants
5wr_UtUUdF8L2UlaD1DhNQ,"""Rice King""",,"""2199 Babcock Blvd""",Pittsburgh,PA,15209,40.510544,-79.993672,3.5,Below Avg,14,1,Chinese;Restaurants
bsXRu6wXmn_pRAGToCEPjQ,"""Giant Eagle Market District""",Shadyside,"""5550 Centre Ave""",Pittsburgh,PA,15232,40.4563396,-79.9346032,3,Below Avg,95,1,Drugstores;Food;Delis;Grocery;Restaurants;Shopping
8vqAiSXLuBcQc38pbfE0Xw,"""Starbucks""",Oakland,"""4022 Fifth Ave""",Pittsburgh,PA,15213,40.44369784,-79.95567176,4,Good,9,1,Coffee & Tea;Food
IDD-jWCIw52KdhUEk9x01g,"""Lou's Auto Service & Sales""",Oakland,"""4619 Centre Ave""",Pittsburgh,PA,15213,40.4521391,-79.9512544,4.5,Good,11,1,Automotive;Auto Repair
qfcdMhm1Ff28JHVpHca20g,"""Pizza Bellagio""",Oakland,"""4635 Centre Ave""",Pittsburgh,PA,15213,40.4524104,-79.9506684,1.5,Below Avg,15,1,Pizza;Restaurants
3FM2IcIo5xf27XSkYvDGnw,"""Shady Acres Saddlery""",,"""595 Dorseyville Rd""",Pittsburgh,PA,15238,40.5366616,-79.9133059,5,Good,3,1,Horse Equipment Shops;Fashion;Shopping
lNtKm5FelrjOxyjq9Kv0jA,"""South Hills Electric""",,"""951 Killarney Dr""",Pittsburgh,PA,15234,40.375615,-80.006726,4,Good,4,1,Heating & Air Conditioning/HVAC;Electricians;Home Services
DoxWHWsa2iZN5X9Hb4DQxA,"""Breakout Games - North Hills""",,"""8035 McKnight Rd""",Pittsburgh,PA,15237,40.5535324,-80.021008,5,Good,11,1,Escape Games;Active Life
FCUVjQf762no86Uzcbv1Tg,"""PPG Paints Arena""",Downtown,"""1001 Fifth Ave""",Pittsburgh,PA,15219,40.43953328,-79.98952389,4,Good,135,1,Stadiums & Arenas;Event Planning & Services;Venues & Event Spaces;Music Venues;Nightlife;Arts & Entertainment
hBJ0SZwpCX5fvJPyxFy83Q,"""Thai Spoon""",Dormont,"""1409 Potomac Ave""",Pittsburgh,PA,15216,40.39532089,-80.03462219,4,Good,101,1,Restaurants;Thai
cjNMMqnB4eOf2GWvhM9UhQ,"""Laser Wash Group""",Greentree,"""499 Mansfield Ave""",Pittsburgh,PA,15205,40.4179218,-80.0580277,3,Below Avg,6,1,Car Wash;Automotive
TmGxQgFdiG585PCs_2hCew,"""Rita's Italian Ice""",Squirrel Hill,"""5880 Forbes Ave""",Pittsburgh,PA,15217,40.4377893,-79.9198184,4.5,Good,35,1,Desserts;Food;Ice Cream & Frozen Yogurt;Shaved Ice
NQHDN1JzG-heuyrSkT9R9w,"""Dollar Tree""",,"""12 Federal Dr""",Pittsburgh,PA,15235,40.4633127,-79.8272114,4,Good,6,1,Discount Store;Shopping;Fashion;Department Stores
002ISUJGzG_5ejVrIqsPFA,"""Salon Atmosphere""",Dormont,"""3000 W Liberty Ave""",Pittsburgh,PA,15216,40.3931719,-80.036949,4,Good,13,1,Day Spas;Tanning;Nail Salons;Beauty & Spas;Hair Salons;Spray Tanning;Waxing;Hair Removal;Eyelash Service;Hair Extensions
86PQRj-tc8vLsWwQzHx_mg,"""Petsburgh Grooming""",Carrick,"""2601 Brownsville Rd""",Pittsburgh,PA,15227,40.38574724,-79.97856295,4,Good,5,1,Pet Services;Pet Groomers;Pets
2lp4c5Q9dw5V3VGy7wPCDA,"""lather A Pet Bath House""",Bloomfield,"""5100 Liberty Ave""",Pittsburgh,PA,15224,40.4585314,-79.9437397,5,Good,50,1,Pet Groomers;Pet Services;Pets
slMjKmGTnufGx6ZWR6Mg3A,"""Carson Street Deli & Craft Beer Bar""",South Side,"""1507 E Carson St""",Pittsburgh,PA,15203,40.4290442,-79.9830861,4.5,Good,111,1,Event Planning & Services;Delis;Sandwiches;American (Traditional);Restaurants;Nightlife;Caterers;Bars
vXEZ-r6fah-5Fjt3a6c-Gw,"""The Cheesecake Factory""",South Side,"""415 S 27th St""",Pittsburgh,PA,15203,40.4284111,-79.9653483,3.5,Below Avg,211,1,American (Traditional);Desserts;Food;American (New);Restaurants
uYzaARioENSfB9Y9Gk2PDA,"""Carl's Tavern""",,"""3386 William Penn Hwy""",Pittsburgh,PA,15235,40.4314939,-79.8163823,4,Good,39,1,Restaurants;American (Traditional);Bars;Nightlife
t9xsKNdiLIOyT1h2PqQm4A,"""UPMC Mercy""",The Hill District,"""1400 Locust St""",Pittsburgh,PA,15219,40.4361368,-79.9852854,4,Good,12,1,Health & Medical;Hospitals
Aq5ppKWt864bUBCGsHBU3g,"""Park View Apartments""",North Side,"""10 Allegheny Ctr""",Pittsburgh,PA,15212,40.451936,-80.007008,2.5,Below Avg,9,1,Hotels & Travel;Home Services;Event Planning & Services;Apartments;Hotels;Real Estate;Property Management
vIyxu2PK48X8GPJ7B-z9wg,"""The Pickle Barrel""",South Side,"""1301 E Carson St""",Pittsburgh,PA,15203,40.4289636,-79.9851922,3.5,Below Avg,6,0,Burgers;Restaurants
t_eyLFOgTRXTsgXKo5WDqA,"""The UPS Store""",,"""10 Old Clairton Rd, Ste 12A""",Pittsburgh,PA,15236,40.33984793,-79.96606797,3.5,Below Avg,3,1,Shipping Centers;Local Services;Printing Services;Notaries
XL_UXD2rDSO37i4A56W_bw,"""Yoga Flow""",,"""250 Mt Lebanon Blvd""",Pittsburgh,PA,15234,40.3679902,-80.0368037,5,Good,5,1,Yoga;Active Life;Fitness & Instruction
QmTb7f_oeM7o6DLIQ2I2Jg,"""Eide's Entertainment""",Strip District,"""1121 Penn Ave""",Pittsburgh,PA,15222,40.445437,-79.993358,3.5,Below Avg,42,1,Music & DVDs;Hobby Shops;Newspapers & Magazines;Books;Mags;Music & Video;Comic Books;Shopping
JwVn_fcSCYTd_5HxCROueA,"""Static""",Strip District,"""1650 Smallman St""",Pittsburgh,PA,15222,40.4490142,-79.9888129,3,Below Avg,20,0,Arts & Entertainment;Bars;Dance Clubs;Lounges;Nightlife;Music Venues
G7CUY3cFtCPi855fPoF6Cw,"""Pompadour Salon""",,"""3830 Brownsville Rd""",Pittsburgh,PA,15227,40.36943874,-79.97583257,5,Good,4,1,Hair Salons;Beauty & Spas;Hair Stylists
JLbgvGM4FXh9zNP4O5ZWjQ,"""Meat & Potatoes""",Downtown,"""649 Penn Ave""",Pittsburgh,PA,15222,40.44314459,-80.00110379,4,Good,1476,1,Specialty Food;Steakhouses;Meat Shops;American (New);Gastropubs;Restaurants;Food
#NAME?,"""Pittsburgh Jazz Live Festival""",Strip District,"""Downtown""",Pittsburgh,PA,15222,40.4475255,-79.9933976,4.5,Good,5,1,Arts & Entertainment;Festivals
6TUPWsoPmz2nkOx1OADbhw,"""McGowan Automotive Upholstering""",Larimer,"""1229 Washington Blvd""",Pittsburgh,PA,15206,40.466589,-79.908801,5,Good,3,1,Local Services;Auto Customization;Automotive;Furniture Reupholstery
SpDSWxO4rLUCRAa3K6wC1Q,"""Sidelines Bar & Grill""",,"""621 Evergreen Ave""",Pittsburgh,PA,15209,40.4854888,-79.9723216,4,Good,77,1,Restaurants;Dive Bars;Nightlife;American (Traditional);Bars
Dl0baTOqkP2-SMkvX82PlQ,"""Morrow Park""",Bloomfield,"""Baum And Aiken""",Pittsburgh,PA,15224,40.4568692,-79.9401336,2.5,Below Avg,3,1,Parks;Active Life
bOlyXYmPNnmBz9ae0mB2ng,"""Once Upon A Child""",Carrick,"""1925 Park Manor Blvd""",Pittsburgh,PA,15205,40.39467255,-79.99488831,1.5,Below Avg,3,1,Baby Gear & Furniture;Fashion;Shopping;Children's Clothing
hlzDnbp7H7KPTefI1uwhjA,"""Tea Pittsburgh Margarets Fine Imports""",Squirrel Hill,"""5872 Forbes Ave""",Pittsburgh,PA,15217,40.4378605,-79.9201969,4.5,Good,35,1,Coffee & Tea;Food;International Grocery;Shopping;Flowers & Gifts
N0L1C5K9ViBD58vig5sahw,"""Little China""",Downtown,"""2 Ppg Pl""",Pittsburgh,PA,15222,40.44362817,-80.00480909,3.5,Below Avg,3,1,Chinese;Restaurants
rSZB0rfhvXTd8iCmcPG2CA,"""Pittsburgh Vintage Mixer""",Strip District,"""4701 Butler St""",Pittsburgh,PA,15201,40.4464761,-79.9926125,4.5,Good,7,1,Local Flavor
hNCKIrMJSacjMiWVwRb_YQ,"""Lotsa Stone Fired Pizza""",Oakland,"""3621 Forbes Ave""",Pittsburgh,PA,15213,40.4411185,-79.9578237,3,Below Avg,24,1,Restaurants;Barbeque;Pizza;Hawaiian
8L8QlR4XJeAblTKCqoDP0A,"""Bull River Taco""",,"""4849 Clairton Blvd""",Pittsburgh,PA,15236,40.34979427,-79.97604597,3.5,Below Avg,43,1,Mexican;Food Trucks;Food;Restaurants;Tacos
GWlESJxGp0UwPAzimAno3A,"""Dessert Bar Roll Up Ice Cream""",Downtown,"""100 Fifth Ave, Ste 102""",Pittsburgh,PA,15222,40.44227776,-80.00171715,3.5,Below Avg,3,0,Food;Desserts;Ice Cream & Frozen Yogurt
ZA1KsVRdhXFL9lDvI4FFAw,"""Harris Theater""",Downtown,"""809 Liberty Ave""",Pittsburgh,PA,15222,40.4429498,-79.9986476,4,Good,12,1,Arts & Entertainment;Performing Arts;Cinema
sKWPbBAEM-XP9U5N5E4fHQ,"""Eat 'n Park Restaurants""",,"""Edgewood Towne Ctr""",Pittsburgh,PA,15203,40.42622997,-79.88811493,2,Below Avg,10,1,Restaurants;American (Traditional)
NvuDGsric-OFWsC7BzD6ug,"""Xtaza Nightclub""",Strip District,"""1620 Smallman St""",Pittsburgh,PA,15222,40.4498127,-79.9874605,1,Below Avg,4,1,Arts & Entertainment;Music Venues;Nightlife;Dance Clubs
fEkaSXlQt1H-X9S_cpGNgA,"""Wheel & Wedge""",Lawrenceville,"""3337 Penn Ave""",Pittsburgh,PA,15201,40.4624,-79.9678787,5,Good,9,1,Specialty Food;Cheese Tasting Classes;Cheese Shops;Food;Tasting Classes;Education
khSsfe3MUunPsJowDEuFvg,"""Pizza Giano""",,"""461 Perry Hwy""",Pittsburgh,PA,15229,40.520379,-80.0330265,3,Below Avg,10,1,Restaurants;Pizza
_7nELtYw3n2DzMN8252lhQ,"""Village Tavern and Trattoria""",West End,"""424 S Main St""",Pittsburgh,PA,15220,40.441158,-80.03373347,3.5,Below Avg,38,1,Restaurants;Italian
Lxffru6JZP-jbpkOV8x5pA,"""Primanti Bros""",Downtown,"""1001 Fifth Ave""",Pittsburgh,PA,15219,40.4388224,-79.9908479,2.5,Below Avg,3,1,American (Traditional);Sandwiches;Restaurants
4CVP_a_mH77ywcSaU4vUwA,"""Meder's Garden Center""",,"""360 Regis Ave""",Pittsburgh,PA,15236,40.342249,-79.955594,2,Below Avg,4,1,Nurseries & Gardening;Home & Garden;Shopping
HVUztsqxPO8WN96XGA_piQ,"""CVS Store""",Oakland,"""3440 Forbes Ave""",Pittsburgh,PA,15213,40.439234,-79.959667,2,Below Avg,8,1,Shopping;Drugstores
_29kWahGAxn1QzMmxOCRlA,"""Keystone Cafe""",Oakland,"""2000 Technology Dr""",Pittsburgh,PA,15213,40.43378016,-79.96985793,4,Good,4,0,Delis;Restaurants;Cafes
Bqz24USKl4Rpb2nfGKo1XA,"""Hop Farm Brewing Co""",Lawrenceville,"""5601 Butler St""",Pittsburgh,PA,15201,40.4846999,-79.947964,4.5,Good,62,1,Breweries;Food;Local Flavor
wtDLILBaj5BGEbYvWGfNUw,"""Duck Donuts""",,"""100 Siena Dr""",Pittsburgh,PA,15241,40.3471421,-80.0585224,4,Good,28,1,Restaurants;Coffee & Tea;Donuts;Food;Breakfast & Brunch
EzcrB9DhKtezASq7fZ6ZyA,"""Oakland Bakery and Market""",Oakland,"""3925 5th Ave""",Pittsburgh,PA,15213,40.44386168,-79.95544958,4,Good,4,1,Food;Convenience Stores;Bakeries;Gluten-Free;Restaurants
i-fdgshW3xovHeMZosDerw,"""My Thai""",Dormont,"""3024 W Liberty Ave""",Pittsburgh,PA,15216,40.39304205,-80.03703681,4,Good,66,1,Restaurants;Asian Fusion;Noodles;Salad;Thai
FW9X2oVTA5AmGBH1EBCu2w,"""Delta Air Lines""",,"""1000 Airport Blvd""",Pittsburgh,PA,15231,40.4957722,-80.2413113,3,Below Avg,20,1,Hotels & Travel;Airlines;Transportation;Airport Shuttles
y1nZkMi7lmroH21bWVlM1Q,"""Backstage Guitars""",Lawrenceville,"""4123 Butler St""",Pittsburgh,PA,15201,40.4701023,-79.9608075,4,Good,4,1,Shopping;Musical Instruments & Teachers;Musical Instrument Services;Guitar Stores;Local Services
clNrGkcyJzEZjcquy4gN4g,"""Alco Parking""",Strip District,"""2350 Railroad St""",Pittsburgh,PA,15222,40.4546876,-79.9832404,1,Below Avg,4,1,Automotive;Parking
T4PmlxuoVDYekaqsFEG9RA,"""Olive Garden Italian Restaurant""",,"""6000 Robinson Center Dr""",Pittsburgh,PA,15205,40.45056955,-80.16156414,3.5,Below Avg,29,1,Restaurants;Italian;Bars;Wine Bars;Nightlife;Salad
462vn0tiPlmWRcP71yYOTQ,"""Tsuki Japanese""",,"""11655 Frankstown Rd""",Pittsburgh,PA,15235,40.46618668,-79.82695816,4,Good,41,0,Restaurants;Sushi Bars;Japanese
dwQ5sAiFksE4-nEqVIYzEA,"""Hampton Inn & Suites - Pittsburgh Airport South/Settlers Ridge""",,"""5000 Campbells Run Rd""",Pittsburgh,PA,15205,40.4385492,-80.1503716,4.5,Good,9,1,Event Planning & Services;Venues & Event Spaces;Hotels;Hotels & Travel
AKQbrvRBZvU5kB9Ut4gVkg,"""Pizzaiolo Primo""",Downtown,"""8 Market Sq""",Pittsburgh,PA,15222,40.4403059,-80.002126,3.5,Below Avg,185,1,Nightlife;Pizza;Restaurants;Wine Bars;Bars;Italian
EQEjBxW64QzleZHvRYA31A,"""Starbucks""",Downtown,"""One Oxford Centre""",Pittsburgh,PA,15219,40.4380697,-79.9982823,4,Good,4,1,Food;Bakeries;Coffee & Tea
SDjbz2bE_5QosSaEIlmScA,"""52nd Street Market""",Lawrenceville,"""601 52nd St""",Pittsburgh,PA,15201,40.4787959,-79.9519353,5,Good,14,1,Grocery;Food
0dZgKUc-8Hc8LQSJ80C8Cg,"""Polished Dental""",Downtown,"""355 5th Ave, Ste 1500""",Pittsburgh,PA,15222,40.4404409,-79.9986958,5,Good,17,1,Dentists;General Dentistry;Cosmetic Dentists;Health & Medical;Oral Surgeons
FQ612QJpz_yax-kfFtfR1g,"""The Pittsburgh Cultural Trust""",Downtown,"""803 Liberty Ave""",Pittsburgh,PA,15222,40.4429939,-79.9989744,3.5,Below Avg,6,1,Arts & Entertainment;Performing Arts
1vn8onIZ3MDjvFgsgPV3jA,"""Gap""",Shadyside,"""5436 Walnut St""",Pittsburgh,PA,15232,40.450823,-79.934028,3.5,Below Avg,10,1,Shopping;Fashion;Children's Clothing;Accessories;Women's Clothing;Men's Clothing
heYShXdxU_RVoDcGGGkn5Q,"""Smithfield Cafe""",Downtown,"""639 Smithfield St""",Pittsburgh,PA,15222,40.442558,-79.997214,3.5,Below Avg,17,0,American (Traditional);Restaurants;Cafes
jkJuwGa227qpQjT34TrECQ,"""Subway""",South Side,"""2771 E Carson St""",Pittsburgh,PA,15203,40.4263454,-79.9658418,4,Good,7,1,Sandwiches;Restaurants;Fast Food
jalA5zHW8ZfY3RSPG7oDxQ,"""Cafe Du Jour""",South Side,"""1107 E Carson St""",Pittsburgh,PA,15203,40.4288953,-79.9871449,4.5,Good,149,1,Mediterranean;Restaurants;French
og3pzv_PuT9cSYbiYzoB2w,"""Enrico's Ristorante""",Shadyside,"""5863 Ellsworth Ave""",Pittsburgh,PA,15232,40.4574778,-79.9289528,4,Good,3,0,Italian;Restaurants
Tzp6kdtA7coJgnY3-hFHtw,"""City of Pittsburgh""",Downtown,"""""",Pittsburgh,PA,15212,40.44021415,-79.99818977,4,Good,21,1,Local Flavor;Public Services & Government;Landmarks & Historical Buildings
zZHUkFWSsjcFbAru90BKQA,"""Physique Rx'd""",North Side,"""835 Western Ave""",Pittsburgh,PA,15233,40.45177,-80.016201,5,Good,4,1,Active Life;Fitness & Instruction;Pilates;Trainers
PRsiM1hkoAIb-e7ov8SMkA,"""Sandpresso""",Strip District,"""1125 Penn Ave""",Pittsburgh,PA,15222,40.4455125,-79.9932478,3.5,Below Avg,6,0,Coffee & Tea;Sandwiches;Food;Restaurants
IWY3Bqf6ZSyaCU-wl5pI4A,"""Alpha Athletics: Crossfit 412""",,"""469 Freeport Rd""",Pittsburgh,PA,15238,40.496165,-79.857638,5,Good,6,0,Gyms;Active Life;Trainers;Fitness & Instruction
vVpYQH1DzehEa_58kaJFEQ,"""Z:Lounge""",South Side,"""2108 E Carson St""",Pittsburgh,PA,15203,40.428216,-79.975832,4,Good,9,0,Lounges;Bars;Nightlife;Dance Clubs
L9w6yeIxEtuMP0O7YWKWtA,"""Von Walter & Funk""",Lawrenceville,"""5210 Butler St""",Pittsburgh,PA,15201,40.48068982,-79.95414369,5,Good,9,1,Arts & Crafts;Gift Shops;Jewelry;Flowers & Gifts;Home Decor;Home & Garden;Event Planning & Services;Antiques;Shopping;Cards & Stationery
EmLmNVzV2_ahwyzr0p12QQ,"""Dream Weavers Day Spa""",The Hill District,"""1420 Centre Ave""",Pittsburgh,PA,15219,40.4403803,-79.9867953,2,Below Avg,6,1,Beauty & Spas;Massage
